GEOID,NAME,pop,asian,chinese,ch_pct,NEAR_DIST,LOCALE,STATEFP,LOC_NAME,taiwan,cmb_asian,cmb_chns,Shape_Length,Shape_Area
06075032601,Census Tract 326.01; San Francisco County; California,4511,2009,1672,37,0.1,11,06,Large City,55,2294,1776,0.026464362675408,0.000042714276787
06075011300,Census Tract 113; San Francisco County; California,2518,1797,1671,66,0.1,11,06,Large City,0,1957,1736,0.015710294246731,0.000010463643711
36047040800,Census Tract 408; Kings County; New York,3724,1820,1665,45,0.4,11,36,Large City,0,1894,1691,0.017348097288672,0.000016269529712
06001441924,Census Tract 4419.24; Alameda County; California,7540,5030,1658,22,1.3,12,06,Midsize City,96,5451,1742,0.068458044659433,0.000223440407571
36047026800,Census Tract 268; Kings County; New York,4280,1804,1652,39,0.1,11,36,Large City,0,1856,1671,0.020585806531466,0.000019042137748
06075033100,Census Tract 331; San Francisco County; California,3866,2224,1650,43,0.3,11,06,Large City,36,2439,1761,0.054188381703567,0.000090111436698
06037481604,Census Tract 4816.04; Los Angeles County; California,4183,2289,1648,39,0.5,21,06,Large Suburban,41,3163,1994,0.032510757530753,0.000060961807186
06085505403,Census Tract 5054.03; Santa Clara County; California,8568,4870,1641,19,0.9,12,06,Midsize City,0,5155,1779,0.052995638828829,0.000141674476408
06037408213,Census Tract 4082.13; Los Angeles County; California,5787,3206,1638,28,0.2,21,06,Large Suburban,291,3531,1819,0.064303158132221,0.000150549248878
06075035201,Census Tract 352.01; San Francisco County; California,5136,2859,1638,32,0.3,11,06,Large City,38,3188,1768,0.046929778028896,0.000091228300882
06037481714,Census Tract 4817.14; Los Angeles County; California,2595,2141,1637,63,0.2,21,06,Large Suburban,63,2313,1794,0.032239485036110,0.000044274046924
53033011002,Census Tract 110.02; King County; Washington,4801,2391,1630,34,1.2,11,53,Large City,0,2667,1785,0.074065899743356,0.000205454819311
42101031501,Census Tract 315.01; Philadelphia County; Pennsylvania,7498,2018,1629,22,0.4,11,42,Large City,0,2200,1629,0.034616018487668,0.000061935623690
06037480804,Census Tract 4808.04; Los Angeles County; California,4675,2024,1623,35,0.4,21,06,Large Suburban,54,2157,1684,0.046911720772046,0.000081396006701
36081092900,Census Tract 929; Queens County; New York,7078,2001,1616,23,1.1,,,,56,2183,1616,0.077081314677844,0.000362742167385
36047010601,Census Tract 106.01; Kings County; New York,2230,1739,1616,72,0.1,11,36,Large City,0,1739,1616,0.011609326617438,0.000008027825236
06001442100,Census Tract 4421; Alameda County; California,5279,4385,1615,31,1.0,12,06,Midsize City,431,4746,1768,0.068647209445877,0.000190222524798
06075061102,Census Tract 611.02; San Francisco County; California,2017,1742,1611,80,0.0,11,06,Large City,0,1809,1678,0.008611708472630,0.000004332359404
06001450752,Census Tract 4507.52; Alameda County; California,9502,6869,1607,17,3.1,41,06,Fringe Rural,106,7596,1879,0.287575137428841,0.001776949168161
48157674402,Census Tract 6744.02; Fort Bend County; Texas,5090,3911,1607,32,4.7,21,48,Large Suburban,149,3980,1607,0.131042800847732,0.000698216836322
06075031100,Census Tract 311; San Francisco County; California,6276,2331,1602,26,0.4,11,06,Large City,0,2585,1696,0.056796543628048,0.000109882115694
06001422800,Census Tract 4228; Alameda County; California,9183,3610,1598,17,0.1,12,06,Midsize City,66,4487,1789,0.030196744142566,0.000041701908007
06037480002,Census Tract 4800.02; Los Angeles County; California,3843,2424,1598,42,1.3,21,06,Large Suburban,72,2713,1811,0.050949407829575,0.000137026187022
06075061101,Census Tract 611.01; San Francisco County; California,1814,1641,1596,88,0.0,11,06,Large City,0,1736,1622,0.018680493020065,0.000019691159718
36081142900,Census Tract 1429; Queens County; New York,4034,2148,1596,40,0.2,11,36,Large City,33,2280,1619,0.039402859118629,0.000056703577228
06085504316,Census Tract 5043.16; Santa Clara County; California,5526,3971,1594,29,0.8,11,06,Large City,182,4195,1740,0.050007076814102,0.000115313818274
06071001908,Census Tract 19.08; San Bernardino County; California,5321,2963,1593,30,3.3,41,06,Fringe Rural,92,3061,1599,0.217723398628376,0.001426894529618
48157673202,Census Tract 6732.02; Fort Bend County; Texas,34854,4422,1593,5,8.9,41,48,Fringe Rural,0,4684,1759,0.651732380154220,0.010504199078707
06071000104,Census Tract 1.04; San Bernardino County; California,6520,3231,1586,24,0.9,21,06,Large Suburban,409,3403,1616,0.114393244068510,0.000403203872193
06037432202,Census Tract 4322.02; Los Angeles County; California,3544,2344,1585,45,0.3,21,06,Large Suburban,0,2415,1609,0.048151615179591,0.000128910829366
06037403316,Census Tract 4033.16; Los Angeles County; California,7007,3366,1584,23,1.4,21,06,Large Suburban,52,3996,1856,0.086323240726227,0.000284079860448
06075031402,Census Tract 314.02; San Francisco County; California,4671,2008,1580,34,0.5,11,06,Large City,0,2319,1776,0.029938426082902,0.000045019587424
06081601603,Census Tract 6016.03; San Mateo County; California,6487,4488,1579,24,0.7,21,06,Large Suburban,22,5061,1715,0.075087029294019,0.000122449901014
36047040600,Census Tract 406; Kings County; New York,3924,1887,1572,40,0.3,11,36,Large City,121,1965,1629,0.017056550450049,0.000015644006453
06013355115,Census Tract 3551.15; Contra Costa County; California,10162,5881,1569,15,1.7,13,06,Small City,0,6268,1637,0.062931547234282,0.000225080049748
06037480901,Census Tract 4809.01; Los Angeles County; California,3901,2245,1567,40,0.4,21,06,Large Suburban,36,2353,1625,0.039064991594071,0.000093086060306
06085504505,Census Tract 5045.05; Santa Clara County; California,10763,8206,1567,15,0.8,13,06,Small City,68,8923,1758,0.065065606617625,0.000197021287661
06085511000,Census Tract 5110; Santa Clara County; California,7252,3670,1565,22,1.2,13,06,Small City,225,4289,1860,0.057519655917049,0.000202346258812
06081604900,Census Tract 6049; San Mateo County; California,3144,1868,1564,50,1.3,21,06,Large Suburban,80,1981,1593,0.063808271663933,0.000156836271896
06059075518,Census Tract 755.18; Orange County; California,10706,5064,1564,15,1.0,13,06,Small City,116,6142,2395,0.114212897302636,0.000649323555754
06037403323,Census Tract 4033.23; Los Angeles County; California,5592,3596,1556,28,0.9,21,06,Large Suburban,504,3782,1603,0.081269373604734,0.000308498405449
36081124700,Census Tract 1247; Queens County; New York,3676,1959,1555,42,0.5,11,36,Large City,35,1979,1555,0.031428554870124,0.000051730176332
06071012201,Census Tract 122.01; San Bernardino County; California,8065,3227,1554,19,1.5,13,06,Small City,138,3869,1742,0.100679024831004,0.000363143043547
25021417502,Census Tract 4175.02; Norfolk County; Massachusetts,4643,2321,1553,33,0.3,21,25,Large Suburban,23,2491,1693,0.046281086756037,0.000097689168955
06075030700,Census Tract 307; San Francisco County; California,6600,2423,1550,23,0.6,11,06,Large City,0,2706,1783,0.057101834551956,0.000148369628320
36047043600,Census Tract 436; Kings County; New York,4591,1817,1550,34,0.2,11,36,Large City,0,2104,1729,0.018614256733024,0.000014618368962
06075026401,Census Tract 264.01; San Francisco County; California,3470,2345,1549,45,0.4,11,06,Large City,0,2505,1709,0.028147306248670,0.000033399322884
36047026400,Census Tract 264; Kings County; New York,4732,1601,1548,33,0.2,11,36,Large City,0,1649,1567,0.021900575527909,0.000020175909607
06081605000,Census Tract 6050; San Mateo County; California,8159,3599,1546,19,1.5,21,06,Large Suburban,0,4207,1820,0.120744414163875,0.000415173272009
06075035400,Census Tract 354; San Francisco County; California,7154,2918,1546,22,0.6,11,06,Large City,0,4614,1784,0.042811100859068,0.000104401222738
06085505006,Census Tract 5050.06; Santa Clara County; California,11354,8748,1546,14,0.6,11,06,Large City,128,9131,1671,0.197267429140746,0.001451680595608
36047040200,Census Tract 402; Kings County; New York,2570,1650,1543,60,0.1,11,36,Large City,0,1682,1551,0.018361526874640,0.000021009582106
36047025600,Census Tract 256; Kings County; New York,3114,1771,1541,49,0.1,11,36,Large City,0,1880,1650,0.020455686794233,0.000018439764266
06081602500,Census Tract 6025; San Mateo County; California,5179,3691,1540,30,0.5,13,06,Small City,29,3999,1649,0.057653520792247,0.000124507300221
06075030301,Census Tract 303.01; San Francisco County; California,6509,2546,1539,24,0.6,11,06,Large City,0,3241,2015,0.040157524061690,0.000077070088652
06037480102,Census Tract 4801.02; Los Angeles County; California,3957,2302,1537,39,0.4,21,06,Large Suburban,182,2647,1751,0.045105255440932,0.000119849885500
17031840400,Census Tract 8404; Cook County; Illinois,3690,1800,1536,42,0.4,11,17,Large City,0,1800,1536,0.047554999825719,0.000108754483575
36047018200,Census Tract 182; Kings County; New York,3460,1737,1535,44,0.2,11,36,Large City,0,1855,1589,0.017219272599949,0.000016947606725
36081138501,Census Tract 1385.01; Queens County; New York,4297,2314,1534,36,0.3,11,36,Large City,68,2358,1567,0.044835849582667,0.000110354585124
06037408212,Census Tract 4082.12; Los Angeles County; California,4750,2732,1532,32,0.8,21,06,Large Suburban,115,2772,1561,0.068068196470032,0.000278492524809
36047025800,Census Tract 258; Kings County; New York,4482,1670,1531,34,0.2,11,36,Large City,0,1875,1531,0.020333622813596,0.000018116066533
06071000118,Census Tract 1.18; San Bernardino County; California,4573,3223,1527,33,2.5,41,06,Fringe Rural,175,3513,1611,0.202155127045708,0.001394121915653
06037408626,Census Tract 4086.26; Los Angeles County; California,3778,2670,1525,40,0.7,21,06,Large Suburban,453,2722,1539,0.078203023384733,0.000242407411347
06037481002,Census Tract 4810.02; Los Angeles County; California,5748,2377,1525,27,0.5,21,06,Large Suburban,124,2713,1642,0.041754419270386,0.000091563435841
06075023003,Census Tract 230.03; San Francisco County; California,4025,2175,1518,38,0.4,11,06,Large City,0,2276,1562,0.027738582566364,0.000041323124886
36047010402,Census Tract 104.02; Kings County; New York,1861,1529,1518,82,0.1,11,36,Large City,6,1534,1523,0.011670193090227,0.000008109731784
36061002500,Census Tract 25; New York County; New York,5070,1620,1515,30,0.3,,,,0,1636,1531,0.023372211442449,0.000024243989330
36047025200,Census Tract 252; Kings County; New York,4847,1874,1514,31,0.1,11,36,Large City,0,1891,1531,0.021736139161149,0.000019287198431
06001433400,Census Tract 4334; Alameda County; California,5824,3805,1506,26,1.1,21,06,Large Suburban,0,4081,1599,0.121297650052373,0.000560453921680
06075030900,Census Tract 309; San Francisco County; California,6425,2439,1505,23,0.6,11,06,Large City,6,3495,2104,0.068302942007701,0.000192098099919
06075026402,Census Tract 264.02; San Francisco County; California,4654,2416,1501,32,0.5,11,06,Large City,30,2619,1615,0.035910210523600,0.000038899990746
24027605505,Census Tract 6055.05; Howard County; Maryland,6582,2812,1496,23,1.1,12,24,Midsize City,80,3022,1519,0.144589863277995,0.000897556796087
06085507301,Census Tract 5073.01; Santa Clara County; California,6588,3785,1495,23,2.3,21,06,Large Suburban,315,4089,1658,0.117284217642868,0.000854847012603
36047028800,Census Tract 288; Kings County; New York,3799,1661,1493,39,0.1,11,36,Large City,0,1724,1500,0.018232562050625,0.000016259488183
06085506204,Census Tract 5062.04; Santa Clara County; California,5746,3365,1487,26,0.8,11,06,Large City,144,3533,1499,0.060513701274734,0.000183879394436
36047057400,Census Tract 574; Kings County; New York,2609,1503,1484,57,0.1,11,36,Large City,5,1510,1491,0.019362015512690,0.000016928367467
06075026001,Census Tract 260.01; San Francisco County; California,6010,2708,1482,25,0.2,11,06,Large City,38,2858,1572,0.027668160741610,0.000041504247277
06075023300,Census Tract 233; San Francisco County; California,3934,2123,1482,38,0.5,11,06,Large City,8,2239,1544,0.034528477505140,0.000064659014302
06037480303,Census Tract 4803.03; Los Angeles County; California,4426,2398,1480,33,0.5,21,06,Large Suburban,63,2852,1796,0.026666181884182,0.000044158398761
36047007400,Census Tract 74; Kings County; New York,5360,1558,1480,28,0.1,11,36,Large City,0,1570,1480,0.016033447119393,0.000015042021426
06071001907,Census Tract 19.07; San Bernardino County; California,14525,3712,1476,10,1.7,41,06,Fringe Rural,92,4651,1803,0.197845619401671,0.001772865668024
36081048500,Census Tract 485; Queens County; New York,4963,3339,1476,30,0.1,11,36,Large City,0,3430,1562,0.037304384282727,0.000034279233693
06085508004,Census Tract 5080.04; Santa Clara County; California,5987,4194,1475,25,0.8,13,06,Small City,344,4322,1522,0.048620793641129,0.000147267842806
36081117500,Census Tract 1175; Queens County; New York,4559,2629,1474,32,0.6,11,36,Large City,124,2716,1498,0.035514753164067,0.000059948179200
36047020800,Census Tract 208; Kings County; New York,2761,1471,1464,53,0.3,11,36,Large City,0,1485,1464,0.019385046156439,0.000015256061689
36081086100,Census Tract 861; Queens County; New York,2071,1601,1464,71,0.2,11,36,Large City,19,1637,1500,0.019478606397458,0.000016579284974
36061000202,Census Tract 2.02; New York County; New York,6934,1566,1461,21,0.4,11,36,Large City,33,1633,1528,0.036203756825054,0.000078963585459
06037481101,Census Tract 4811.01; Los Angeles County; California,4275,2009,1459,34,0.4,21,06,Large Suburban,22,2143,1582,0.040780944226403,0.000086684154079
06001430200,Census Tract 4302; Alameda County; California,7403,2382,1454,20,3.1,21,06,Large Suburban,45,3179,1983,0.133252275764203,0.000545833123362
06075032602,Census Tract 326.02; San Francisco County; California,4105,2097,1454,35,0.5,11,06,Large City,9,2502,1773,0.038106800449870,0.000048259812003
06037480902,Census Tract 4809.02; Los Angeles County; California,4012,2165,1454,36,0.3,21,06,Large Suburban,51,2401,1567,0.031416004762107,0.000050364513531
36081093900,Census Tract 939; Queens County; New York,6366,2199,1453,23,1.1,,,,24,2327,1520,0.066781440370178,0.000163386119319
06085504314,Census Tract 5043.14; Santa Clara County; California,4483,2909,1451,32,1.6,11,06,Large City,134,3186,1648,0.054027972797377,0.000148589627369
24031700611,Census Tract 7006.11; Montgomery County; Maryland,5599,3313,1451,26,2.0,41,24,Fringe Rural,175,3413,1467,0.188421828069276,0.001664652266589
06085507904,Census Tract 5079.04; Santa Clara County; California,3050,2426,1447,47,0.4,11,06,Large City,135,2521,1471,0.048709801100071,0.000130094928979
06037481001,Census Tract 4810.01; Los Angeles County; California,4582,2266,1442,31,0.5,21,06,Large Suburban,57,2416,1531,0.047005875162368,0.000102470573467
06001443105,Census Tract 4431.05; Alameda County; California,4616,4042,1439,31,1.1,12,06,Midsize City,49,4187,1529,0.082303823058469,0.000336172767694
06013345101,Census Tract 3451.01; Contra Costa County; California,6762,3267,1436,21,0.7,13,06,Small City,40,3740,1436,0.063272011896815,0.000221517794134
06037430600,Census Tract 4306; Los Angeles County; California,4291,2021,1434,33,1.9,13,06,Small City,121,2741,1621,0.108894415156615,0.000361846833535
17031840100,Census Tract 8401; Cook County; Illinois,2810,1543,1426,51,0.4,11,17,Large City,0,1576,1426,0.026099684591144,0.000036051767123
06075061506,Census Tract 615.06; San Francisco County; California,4918,2444,1425,29,0.6,11,06,Large City,79,2662,1526,0.018907795911402,0.000013177907538
53033025006,Census Tract 250.06; King County; Washington,6756,2374,1425,21,3.6,41,53,Fringe Rural,19,2706,1502,0.232385645618770,0.002676408739913
06075010600,Census Tract 106; San Francisco County; California,3293,1647,1423,43,0.1,11,06,Large City,39,1986,1565,0.023814465148827,0.000019114809141
06037480903,Census Tract 4809.03; Los Angeles County; California,2873,1738,1416,49,0.4,21,06,Large Suburban,4,1825,1450,0.035683172264427,0.000078569045043
06037480304,Census Tract 4803.04; Los Angeles County; California,4145,2419,1414,34,0.3,21,06,Large Suburban,40,2692,1601,0.026811783247793,0.000042608791174
36081080302,Census Tract 803.02; Queens County; New York,3657,2108,1412,39,0.1,11,36,Large City,0,2120,1424,0.048278825815309,0.000042507131221
06075047801,Census Tract 478.01; San Francisco County; California,4227,1966,1411,33,0.2,11,06,Large City,12,2291,1519,0.032384572089448,0.000048714458241
06001443102,Census Tract 4431.02; Alameda County; California,4657,3900,1411,30,0.6,12,06,Midsize City,281,4092,1488,0.065878949989632,0.000239301870117
